"R.87.3.0","Residential care activities for older persons or persons with physical disabilities","### NACE Code: 87.30

#### Includes:
This class includes the provision of residential and personal care services for the older persons or persons with physical disabilities who are unable to fully care for themselves and/or who do not desire to live independently. The care typically includes room, board, supervision, and assistance in daily living, e.g. housekeeping activities. Nursing care is sometimes provided for residents in separate on-site facilities.

This class includes:
- activities of:
  • assisted-living facilities
  • continuing care retirement communities
  • homes for the older persons with minimal nursing care
  • rest homes without nursing care

#### Excludes:
This class excludes:
- residential nursing care activities for older persons, see 87.10
- provision of residential nursing and rehabilitative services for older persons or persons living with or having a diagnosis of a mental illness, see 87.20
- social work activities with accommodation, see 87.99"
"R.87.9","Other residential care activities","### NACE Code: 87.9"
"R.87.9.1","Intermediation service activities for residential care activities","### NACE Code: 87.91

#### Includes:
This class includes the intermediation of residential care activities, by bringing clients and service providers together for a fee or commission, without the intermediary providing the residential care services that are intermediated. These intermediation activities can be carried out on digital platforms or through non-digital channels (face-to-face, including door-to-door, telephone, mail etc.). The fee or commission can be received from either the client or the provider of the residential care service. Revenue for the intermediation activities can include other sources of income, e.g. revenues from sale of advertising space.

#### Excludes:
This class excludes: 
- intermediation service activities for medical, dental and other human health services, see 86.97"
"R.87.9.9","Other residential care activities n.e.c.","### NACE Code: 87.99

#### Includes:
This class includes the provision of residential care and assistance services for persons, except older persons and persons with disabilities, who are unable to fully care for themselves or who do not wish to live on their own.

This class includes:
- residential and social assistance activities provided on a round-the-clock basis to special categories of persons, but where medical treatment or education are not essential elements:
  • orphanages
  • children's boarding homes and hostels
  • provision of residential services for homeless persons, refugees, immigrants etc.
  • other residential family support activities

The activities are usually carried out by government offices or private organisations.

#### Includes Also:
This class also includes:
- activities of:
  • halfway group homes for persons with social or personal problems
  • halfway homes for delinquents and offenders
  • juvenile correction homes

#### Excludes:
This class excludes:
- funding and administration of compulsory social security programmes, see 84.30
- activities of residential nursing care facilities, see 87.10
- provision of residential nursing and rehabilitative services for persons living with or having a diagnosis of a mental illness, see 87.20 
- residential care activities for persons having a diagnosis of intellectual disability, see 87.20 
- residential care activities for the older persons or persons with physical disabilities, see 87.30
- child day-care activities, see 88.91
- adoption service activities, see 88.99"
"R.88","Social work activities without accommodation","### NACE Code: 88

#### Includes:
This division includes the provision of a variety of social assistance services directly to clients. The activities in this division do not include accommodation services, except on a temporary basis."
"R.88.1","Social work activities without accommodation for older persons or persons with disabilities","### NACE Code: 88.1"
"R.88.1.0","Social work activities without accommodation for older persons or persons with disabilities","### NACE Code: 88.10

#### Includes:
This class includes:
- social, counselling, welfare, referral and similar services, which are aimed at older persons or persons with disabilities in their homes or elsewhere and carried out by government offices or by private organisations, national or local self-help organisations and by specialists providing counselling services:
  • visiting of older persons and persons with disabilities
  • day-care activities for the older persons or for adults with disabilities
  • home assistance services for older persons or persons with disabilities
  • vocational rehabilitation and habilitation activities for persons with physical disabilities, where the education component is limited

#### Includes Also:
This class also includes: 
- activities of caregivers (home assistance)
- home care services

#### Excludes:
This class excludes:
- funding and administration of compulsory social security programmes, see 84.30
- activities similar to those described in this class, but including accommodation, see 87.30
- day-care activities for children with disabilities, see 88.91"
"R.88.9","Other social work activities without accommodation","### NACE Code: 88.9"
"R.88.9.1","Child day-care activities","### NACE Code: 88.91

#### Includes:
This class includes:
- day-care activities for children provided in private homes or day-care centres 
- after-school care activities

#### Includes Also:
This class also includes:
- day-care activities for children with disabilities"
"R.88.9.9","Other social work activities without accommodation n.e.c.","### NACE Code: 88.99

#### Includes:
This class includes:
- social, counselling, welfare, refugee, referral and similar services, which are delivered to individuals and families in their homes or elsewhere and carried out by government offices or by private organisations, disaster relief organisations and national or local self-help organisations and by specialists providing counselling services:
  • child and youth support activities
  • adoption activities, activities for the prevention of cruelty to children and others
  • household budget counselling, marriage and family guidance, credit and debt counselling services
  • community and neighbourhood activities
  • activities for disaster victims, refugees, immigrants etc.
  • vocational rehabilitation and habilitation activities for unemployed persons provided that the education component is limited
  • eligibility determination in connection with welfare aid, rent supplements or food stamps
  • day facilities for the homeless and other socially weak groups
  • fundraising or other support activities aimed at social work
  • cultural and intercultural mediation activities aimed at preventing the distress of adults experiencing difficulties in social and labour market integration, removing the social marginalisation of children and adolescents, rehabilitating adults and minors in prison, on probation and out of prison and reintegrating adults to active life
  • refugee resettlement activities

#### Excludes:
This class excludes:
- legal mediation activities, see 69.10
- funding and administration of compulsory social security programmes, see 84.30
- activities similar to those described in this class, but including accommodation, see 87.99"
"S.90","Arts creation and performing arts activities","### NACE Code: 90

#### Includes:
This division includes arts creation and performing arts activities and the operation of facilities and provision of services to meet the cultural and entertainment interests. This includes the production and promotion of, and participation in, live performances, events or exhibits intended for public viewing; the provision of artistic, creative or technical skills for the production of artistic products and live performances and events.

#### Excludes:
This division excludes:
- motion picture and video production and distribution, see 59.11, 59.12, 59.13
- motion picture projection, see 59.14
- radio, television and data broadcasting, see 60.1, 60.2 
- photographic activities, see 74.20 
- cultural education (non-academic teaching of instrument playing, painting, acting, dancing etc.), see 85.52
- the operation of museums of all kinds, archaeological and historical sites and monuments, libraries, archives, botanical and zoological gardens; the preservation of historical sites; nature reserves activities, see division 91
- conservation and restoration of cultural heritage, see 91.3
- gambling and betting activities, see division 92
- sports and amusement and recreation activities, see division 93"
"S.90.1","Arts creation activities","### NACE Code: 90.1

#### Includes:
This group includes activities in literary creation, musical composition and visual arts creation and related activities."
"S.90.1.1","Literary creation and musical composition activities","### NACE Code: 90.11

#### Includes:
This class includes:
- activities of individual writers, for all subjects, including fictional writing etc.
- musical composition
- texts and compositions writing on behalf of someone else
- activities of scriptwriting
- activities of journalists, whose content is published by a third party
- activities of bloggers, whose content is published by a third party

#### Includes Also:
This class also includes: 
- technical writing

#### Excludes:
This class excludes:
- (re)production, distribution of books and music, see section J
- translators working for book editing, see 74.3 
- activities of independent musicians and actors participating in video and audiovisual content of all kinds, see 90.20"
"S.90.1.2","Visual arts creation activities","### NACE Code: 90.12

#### Includes:
This class includes the activities of creation and production of works of the visual arts.

This class includes:
- activities of independent artists, e.g. sculptors, painters, cartoonists, calligraphers, engravers, etchers
- digital forms of visual arts creation
- creation of art featuring light installations

#### Excludes:
This class excludes:
- manufacture of statues, other than artistic originals, see 23.70
- motion picture and video production, see 59.11, 59.12
- operation of cinemas, see 59.14
- photographic activities, see 74.20
- activities of personal theatrical or artistic agents or agencies, see 74.99
- casting activities, see 78.10
- ticket reservation and sales activities for theatrical, sports and other amusement and entertainment, see 82.40
- choreography activities, see 90.13
- creation and presentation of light and sound shows, see 93.29"
"S.90.1.3","Other arts creation activities","### NACE Code: 90.13

#### Includes:
This class includes:
- choreography activities

#### Excludes:
This class excludes:
- renovation, renewal, reconstruction and retrofitting of historical and archaeological sites and buildings, see section F
- operation of museums of all kinds, see 91.2
- repair of furniture not considered cultural heritage and non-historical, see 95.24"
"S.90.2","Activities of performing arts","### NACE Code: 90.2"
"S.90.2.0","Activities of performing arts","### NACE Code: 90.20

#### Includes:
This class includes activities in the performing arts and related activities.

It includes:
- live stage productions (theatrical presentations, concerts, opera, dance and others):
  • activities of performing groups, circuses or companies, orchestras or bands
  • activities of performing artists, e.g. actors (including stand-up comedians), dancers, musicians (including activities of independent organists), conductors

#### Includes Also:
This class also includes: 
- activities of photo models 
- activities of independent musicians and actors appearing in video and audiovisual content of all kinds
- operation of performing arts facilities for own ensemble 
- activities of influencers appearing in vlogs

#### Excludes:
This class excludes:
- publishing texts and photos and other contents without video by influencers or bloggers, see 58.19
- production of video and audio visual content, see 59.11
- activities of personal theatrical or artistic agents or agencies, see 74.99
- casting activities, see 78.10 
- activities of bloggers not self-publishing their own created content, see 90.11"
"S.90.3","Support activities to arts creation and performing arts","### NACE Code: 90.3

#### Includes:
This group includes support activities to arts creation and performing arts. It includes activities supporting the production of theatre, opera and ballet performances, musicals, events and others, activities of producers of artistic performances, inside or outside the premises."
"S.90.3.1","Operation of arts facilities and sites","### NACE Code: 90.31

#### Includes:
This class includes:
- operation of arts facilities, e.g. concert, theatre halls, cultural centres 
- operation of arts facilities, which support artistic creation in visual arts

#### Includes Also:
This class also includes:
- operation of music venues, music clubs and similar facilities for live performances

#### Excludes:
This class excludes: 
- retail sale of paintings and sculptures (activities of commercial art galleries), see 47.69
- activities of bars, pubs and similar facilities, which may include the provision of live music and dance activities, but which predominantly serve beverages, see 56.30
- operation of cinemas, see 59.14
- ticket reservation and sales activities for theatrical, sports and other amusement and entertainment, see 82.40
- operation of arts facilities for own ensemble, see 90.20
- operation of museums of all kinds, see 91.21
- operation of dance floors and ballrooms where beverage serving is not the main activity, see 93.29"
"S.90.3.9","Other support activities to arts and performing arts","### NACE Code: 90.39

#### Includes:
This class includes:
- support activities to performing arts for production of live stage presentations, e.g. theatrical presentations, concerts, opera, dance, other stage productions:
  • activities of producers, stage-set designers and builders, scene shifters, lighting engineers etc.
- organisation of cultural and entertainment events, e.g. film festivals, musicals, music and dance festivals
- activities of film and theatre directors, dramaturges, film promoters and programs creators

#### Includes Also:
This class also includes:
- activities of producers or entrepreneurs of arts live events, with or without facilities 
- technical planning, supply, setting up and operation of audiovisual equipment and special effects associated with the organisation of artistic events

#### Excludes:
This class excludes: 
- production of motion pictures, including digital distribution, for direct projection in theatres or for broadcasting or streaming, see 59.1
- broadcasting of live performances and events, see 60.20
- activities of personal theatrical or artistic agents or agencies, see 74.99
- casting activities, see 78.10
- organisation of conferences, conventions and trade shows, see 82.30
- activities of producers or promoters of sports events, with or without facilities, see 93.19
- technical planning, supply, setting up and operation of audiovisual equipment and special effects associated with the organisation of non-artistic events, see 93.29"
"S.91","Libraries, archives, museums and other cultural activities","### NACE Code: 91

#### Includes:
This division includes the activities of libraries and archives; the operation of museums of all kinds, heritage collections of all types, including library and archival documents, botanical and zoological gardens; the operation of archaeological and historical sites or buildings and nature reserves activities. These activities include the identification, collection, inventory, conservation-restoration and mediation of cultural or natural, tangible and intangible heritage.

#### Includes Also:
It also includes the preservation and exhibition of objects, sites and natural wonders of historical, cultural or educational interest (e.g. world heritage sites).

#### Excludes:
This division excludes: 
- manufacture of musical instruments, see 32.20 
- renovation, renewal, reconstruction and retrofitting of historical and archaeological sites and buildings, see section F 
- retail sale of paintings and sculptures (activities of commercial art galleries), see 47.69
- retail sale of second-hand goods, see 47.79
- transport and storage activities, see division 52 
- insurance activities, see division 66 
- judicial auctions, see 69.10
- architectural activities to support the conservation and restoration of cultural heritage properties, see 71.11 
- research activities, conservation sciences devoted to cultural heritage, see division 72 
- the activities of the guides-lecturers, see 79.90 
- sports and amusement and recreation activities, e.g. the operation of bathing beaches and recreation parks, see division 93
- repair of musical instruments not considered cultural heritage and non-historical, see 95.29"
"S.91.1","Library and archive activities","### NACE Code: 91.1

#### Includes:
This group includes activities related to management, care, preservation, assessment of libraries and archives.

This group includes: 
- documentation and information activities of libraries and archives of all kinds, including reading, listening and viewing rooms, providing library and archive services to the general public or to a specific public, e.g. students, scientists, staff members
- operation of public archives (at governmental, regional or local levels) or of private archives (artists’, historians’, writers’ archives, etc.) 
- organisation of a library collection, whether specialised or not cataloguing collections 
- lending and storage of books, maps, periodicals, films, records, tapes, works of art, archives, etc. 
- retrieval activities in order to comply with information requests etc.

#### Excludes:
This class excludes:
- conservation and restoration of cultural heritage, see 91.3"
"S.91.1.1","Library activities","### NACE Code: 91.11

#### Includes:
This class includes: 
- documentation and information activities of libraries of all kinds (including digital libraries), reading, listening and viewing rooms:
  • organisation of a collection, whether specialised or not
  • cataloguing collections
  • lending and storage of books, maps, periodicals, films, records, tapes, works of art etc.
  • retrieval activities in order to comply with information requests etc.

#### Excludes:
This class excludes:
- conservation and restoration of cultural heritage, see 91.3"
"S.91.1.2","Archive activities","### NACE Code: 91.12

#### Includes:
Archive activities include the activities carried out by archival services of all types, with a view to building, storing, classifying, physical or digital archive collections and communicating them to the general public or to a particular category of users.

This class includes: 
- activities of public archives providing service to the general public or to a special clientele, e.g. students, scientists, staff, members as well as operation of government archives 
- activities related to the acquisition or collection of archives
- activities related to the identification, stocktaking, description and classification of archives
- activities related to the safety and maintenance of archive items (monitoring of the sanitary status and climatic conditions, safety and security, rehabilitation) 
- activities related to communication of archives to the public on site or remotely 
- digitisation of archival documents for digital archive collections

#### Includes Also:
This class also includes: 
- archiving of all kind of documents (in paper or electronic form)

#### Excludes:
This class excludes:
- retail sale of manuscripts, see 47.69
- storage of data files, see 63.10
- digitisation of files (linked to further processing of data), see 63.10
- digitisation of files (without any other related activity), see 82.10
- conservation and restoration of cultural heritage, see 91.3"
"S.91.2","Museum, collection, historical site and monument activities","### NACE Code: 91.2

#### Includes:
This group includes the operation, management, care, preservation, exhibition and assessment of cultural heritage: tangible, intangible and digital in a wide variety of types of collections (both private and public). It includes activities of pertaining to cultural heritage places as the result of human intervention in its surroundings, from landscapes to gardens, from historical and archaeological sites to buildings.

#### Excludes:
This group excludes:
- renovation, renewal, reconstruction and retrofitting of historical and archaeological sites and buildings, see section F
- retail sale of paintings and sculptures (activities of commercial art galleries), see 47.69
- architectural activities to support the conservation and restoration of cultural heritage properties, see 71.11 
- activities related to conservation and restoration of cultural heritage, see 91.3"
"S.91.2.1","Museum and collection activities","### NACE Code: 91.21

#### Includes:
This class includes:
- operation, management, care, preservation, assessment and exhibition of collections of museums of all kinds:
  • museums or art museums, applied art crafts and design museums (e.g. for jewellery, furniture, costumes, ceramics, silverware)
  • natural history, science and technological museums, historical museums, including military museums
  • other specialised museums
- open-air museums, ecomuseums as well as digital and virtual museums
- collections in historic houses and national galleries, interpretation centres for ethnographic, religious and folk art at local or regional level
- activities of art galleries, exhibiting art (not for sale)

#### Excludes:
This class excludes:
- retail sale of paintings and sculptures (activities of commercial art galleries), see 47.69 
- library activities, see 91.11 
- archive activities, see 91.12
- conservation and restoration of cultural heritage, see 91.3
- repair of furniture not considered cultural heritage and non-historical, see 95.24"
"S.91.2.2","Historical site and monument activities","### NACE Code: 91.22

#### Includes:
This class includes the operation and preservation of heritage places as a result of human intervention in its surroundings, from landscapes to gardens, from buildings to sites (built heritage as well natural heritage).

This class includes:
- operation and preservation of historical sites and buildings
- operation and preservation of archaeological sites open to visitors

#### Excludes:
This class excludes:
- renovation, renewal, reconstruction and retrofitting of historical and archaeological sites and buildings, see section F
- conservation and restoration of cultural heritage, see 91.3
- architectural activities to support the conservation and restoration of cultural heritage properties, see 71.11 
- archaeological excavations, see 72.2"
"S.91.3","Conservation, restoration and other support activities for cultural heritage","### NACE Code: 91.3"
"S.91.3.0","Conservation, restoration and other support activities for cultural heritage","### NACE Code: 91.30

#### Includes:
This class includes: 
- conservation and restoration of historical and archaeological assets of all types of materials, whether the assets are movable or stationary

#### Includes Also:
This class also includes:
- consulting regarding the conservation and restoration
- activities necessary for the digitisation of cultural heritage, e.g.:
  • gathering the information and data needed for the creation of virtual replicas

#### Excludes:
This class excludes:
- renovation, renewal, reconstruction and retrofitting of historical and archaeological sites and buildings, see section F
- architectural activities to support the conservation and restoration of cultural heritage properties, see 71.11 
- conservation science (research and development activities devoted to cultural heritage), see division 72 
- archaeological excavations, see 72.2 
- repair of furniture not considered cultural heritage and non-historical, see 95.24 
- repair of musical instruments not considered cultural heritage and non-historical, see 95.29"
"S.91.4","Botanical and zoological garden and nature reserve activities","### NACE Code: 91.4"
"S.91.4.1","Botanical and zoological garden activities","### NACE Code: 91.41

#### Includes:
This class includes: 
- operation of botanical and zoological gardens, including children's zoos
- operation of aquariums

#### Excludes:
This class excludes:
- landscape and gardening activities, see 81.30
- operation of sport fishing and hunting preserves, see 93.19"
"S.91.4.2","Nature reserve activities","### NACE Code: 91.42

#### Includes:
This class includes:
- operation of nature reserves, including wildlife preservation, etc.
- conservation and maintenance services of national parks, nature parks and reserves

#### Excludes:
This class excludes:
- protection or restoring activities of agricultural land, see division 01
- protection or restoring activities of forest land, see division 02
- protecting or restoring activities of landscape (e.g. for parks, gardens), see 81.30
- operation of sport fishing and hunting preserves, see 93.19"
"S.92","Gambling and betting activities","### NACE Code: 92

#### Includes:
This division includes the operation of gambling facilities, e.g. casinos, bingo halls, video gaming terminals, and the provision of gambling services, e.g. lotteries, off-track betting. The gambling and betting activities can be carried out in gambling facilities or online."
"S.92.0","Gambling and betting activities","### NACE Code: 92.0"
"S.92.0.0","Gambling and betting activities","### NACE Code: 92.00

#### Includes:
This class includes gambling and betting activities, e.g.:
- bookmaking and other betting operations
- off-track betting
- operation of casinos, including floating casinos
- sale of lottery tickets
- operation (exploitation) of coin-operated gambling machines
- quiz app subscription with prizes
- sport betting
- operation of card games as a betting activity
- operation of gambling or lottery games

#### Excludes:
This class excludes:
- operation of card games clubs, e.g. bridge clubs, see 93.1"
"S.93","Sports activities and amusement and recreation activities","### NACE Code: 93

#### Includes:
This division includes sports activities as any form of physical activity undertaken, either occasionally or in an organised participatory manner, with the aim of expressing and improving physical fitness and mental wellbeing, and of establishing social links or achieving results in competitions at all levels.

This division includes the provision of amusement and recreation activities (except museums activities, preservation of historical sites, botanical and zoological gardens and nature reserves activities; and gambling and betting activities).

#### Includes Also:
This class also includes:
- organisation of sports events

#### Excludes:
This division excludes dramatic arts, music and other arts and entertainment, e.g. the production of live theatrical presentations, concerts, opera or dance productions, other stage productions, see division 90."
"S.93.1","Sports activities","### NACE Code: 93.1

#### Includes:
This group includes the operation of sports facilities; activities of sports teams or clubs primarily participating in live sports events before a paying audience; independent athletes engaged in participating in live sports or racing events before a paying audience; owners of racing participants, e.g. cars, dogs, horses, primarily engaged in entering them in racing events or other spectator sports events; sports trainers providing specialised services to support participants in sports events or competitions; operators of arenas and stadiums; other activities of organising, promoting or managing sports events n.e.c.

#### Excludes:
This group excludes:
- sports and recreation education activities, see 85.51"
"S.93.1.1","Operation of sports facilities","### NACE Code: 93.11

#### Includes:
This class includes:
- operation of facilities for indoor or outdoor sports events (open, closed or covered, with or without spectator seating)
- organisation and operation of outdoor or indoor sports events for professionals or amateurs by organisations in their own facilities (not by sports clubs)

#### Includes Also:
This class also includes:
- managing and providing the staff to operate these facilities
- provision of equipment to operate these facilities 
- operation of sport areas, which may include the operation of cableways, ski lifts and chairlifts
- management of outdoor sports equipped areas
- operation of grassroots sport activities

#### Excludes:
This class excludes:
- transport by cableways, ski lifts and chairlifts, which may include preparation of ski slopes, see 49.34
- rental of recreation and sports equipment, see 77.21 
- organisation and operation of outdoor or indoor sports events for professionals or amateurs by sports clubs, see 93.12
- activities of fitness facilities, see 93.13
- organisation and operation of outdoor or indoor sports events for professionals or amateurs by organisations (not by sports clubs) without own facilities, see 93.19 
- park and beach activities, see 93.29"
"S.93.1.2","Activities of sports clubs","### NACE Code: 93.12

#### Includes:
This class includes the activities of sports clubs, which, whether professional, semi-professional or amateur clubs, give their members the opportunity to engage in sporting activities.

Sports clubs are typically non-profit entities, but inclusion in the sports sector is legitimised by the prevailing purpose of the activity carried out (promotion of sports practice). The activities of education, training, sale of advertising space, provision of clubhouse services, are, in this context, ancillary activities, which may have a prevailing weight at an economic level, but which are instrumental with respect to the prevailing purpose of the activity carried out and for its perpetuation.

This class includes:
- operation of sports club, e.g.:
  • football clubs
  • bowling clubs
  • swimming clubs
  • golf clubs
  • boxing clubs
  • winter sports clubs
  • chess clubs
  • track and field clubs
  • shooting clubs, etc.
  • e-sports clubs
  • card games clubs, e.g. bridge clubs

#### Includes Also:
This class also includes:
- organisation and operation of outdoor or indoor sports events for professionals or amateurs by sports clubs
- provision of clubhouse services by sports clubs
- sports training by sports clubs

#### Excludes:
This class excludes:
- sports instruction by individual teachers, trainers, see 85.51
- operation of sports facilities, see 93.11 
- activities of individual own account sportsmen and athletes, referees, judges, timekeepers etc., see 93.19
- activities of individual own account participants of e-sports, see 93.19
- activities of sports federations, see 93.19"
"S.93.1.3","Activities of fitness centres","### NACE Code: 93.13

#### Includes:
This class includes:
- activities of fitness clubs
- activities of yoga studios
- activities of pilates studios
- activities of tai chi studios

#### Includes Also:
This class also includes:
- instruction provided by fitness clubs, yoga studios and similar facilities

#### Excludes:
This class excludes:
- sports instruction by individual teachers, trainers, see 85.51"
"S.93.1.9","Sports activities n.e.c.","### NACE Code: 93.19

#### Includes:
This class includes:
- activities of producers of sports events, with or without facilities
- activities of individual own account sportsmen and athletes, referees, judges, timekeepers etc. 
- activities of individual own account participants of e-sports
- activities of sports federations, sports leagues and sport governing bodies
- activities related to promotion of sports events
- activities of racing stables, kennels and garages
- operation of sport fishing and hunting preserves
- activities of mountain guides
- support activities for sport or recreational hunting and fishing
- operation of vertical, aerodynamic wind tunnels 
- activities related to training animals for sports or entertainment
- organisation and operation of outdoor or indoor sports events for professionals or amateurs by organisations (not by sports clubs) without own facilities

#### Excludes:
This class excludes: 
- broadcasting of live performances and events, see 60.20
- rental of sports equipment, see 77.21 
- organisation of conferences, conventions and trade shows, see 82.30 
- activities of sport and game schools, see 85.51
- activities of sports instructors, teachers, coaches, see 85.51 
- technical planning, supply, setting up and operation of audiovisual equipment and special effects associated with the organisation of artistic events, see 90.39 
- provision of personnel and equipment as part of the organisation and operation of a sports event (not by sports clubs) with own facilities, see 93.11
- operation of e-sports clubs, see 93.12
- organisation and operation of outdoor or indoor sports events for professionals or amateurs by sports clubs, see 93.12
- technical planning, supply, setting up and operation of audiovisual equipment and special effects associated with the organisation of non-artistic events, see 93.29 
- park and beach activities, see 93.29"
"S.93.2","Amusement and recreation activities","### NACE Code: 93.2

#### Includes:
This group includes a wide range of units that operate facilities or provide services to meet the varied recreational interests of their patrons. It includes the operation of a variety of attractions, e.g. mechanical rides, water rides, games, shows, theme exhibits and picnic grounds.

#### Excludes:
This group excludes:
- dramatic arts, music and other arts, see division 90
- sports activities, see 93.1 
- activities related to the infrastructure and facilities for sport (e.g. swimming pools, playgrounds), see 93.11"
"S.93.2.1","Activities of amusement parks and theme parks","### NACE Code: 93.21

#### Includes:
This class includes the activities of amusement parks and theme parks characterised by a permanent and site-based operation of a variety of attractions, e.g. mechanical rides, carousels, games, shooting galleries, shows, theme exhibits, picnic grounds, that are provided under the economic and operational directive of a central operator. These parks are typically located in structurally delimited areas, for which customers must pay admission.

#### Includes Also:
This class also includes:
- activities of aqua/water parks

#### Excludes:
This class excludes:
- operation of gambling or lottery games, see 92.00
- operation of mechanical rides, games and shows by independent providers, e.g. at fairgrounds, folk festivals, Christmas markets, see 93.29"
"S.93.2.9","Amusement and recreation activities n.e.c.","### NACE Code: 93.29

#### Includes:
This class includes activities related to entertainment and recreation (except amusement parks and theme parks) not elsewhere classified:
- operation (exploitation) of coin-operated games
- rental of leisure and pleasure equipment as an integral part of recreational facilities
- operation of mechanical rides, games and shows by independent providers, e.g. at fairgrounds, folk festivals, Christmas markets
- activities of beaches, including rental of facilities, e.g. bathhouses, lockers, chairs
- activities of independent animators in amusement and recreation facilities 
- operation of dance floors and ballrooms where beverage serving is not the main activity
- operation of computer rooms for playing computer games
- operation of self-service amusement devices, e.g. rocking chairs/horses/cars/space ships
- operation of airsoft and paintball courts 
- operation of games/experiences of reality virtual or geolocated
- amusement and recreation activities related to the infrastructure of marinas
- operation of billiard halls
- operation of escape rooms 
- operation of bowling halls 
- creation and presentation of light and sound shows 
- activities of guides for underwater excursions 
- creation and presentation of fireworks
- operation of picnic grounds
- operation of laser games
- entertainment activities in retirement homes

#### Includes Also:
This class also includes: 
- activities of producers or entrepreneurs of live amusement and recreation events, with or without facilities 
- technical planning, supply, setting up and operation of audiovisual equipment and special effects associated with the organisation of non-artistic events

#### Excludes:
This class excludes:
- transport by cableways, ski lifts and chairlifts, which may include preparation of ski slopes, see 49.34
- fishing cruises, see 50.10, 50.30
- provision of space and facilities for short stay by visitors in recreational parks and forests and campgrounds, see 55.30
- recreational camps, hunting and fishing camps, campsites and campgrounds, see 55.30
- mobile food service activities, see 56.12 
- organisation of conferences, conventions and trade shows, see 82.30 
- provision of services for fairs, events and exhibition that are part of public order and safety activities, see 84.24 
- theatrical and circus groups, see 90.20
- operation of arts facilities, e.g. concert halls, music clubs, theatre halls, facilities in which artists perform, see 90.31 
- technical planning, supply, setting up and operation of audiovisual equipment and special effects associated with the organisation of artistic events, see 90.39 
- operation of gambling or lottery games, see 92.00
- operation of sports facilities, e.g. swimming pools, skating rings, see 93.11
- activities of water sports clubs (canoeing, rowing sailing, etc.), see 93.12 
- activities of amusement parks and theme parks, see 93.21"
"T.94","Activities of membership organisations","### NACE Code: 94

#### Includes:
This division includes activities of organisations representing interests of special groups or promoting ideas to the general public. These organisations usually have a constituency of members, but their activities may involve and benefit non-members as well. The primary breakdown of this division is determined by the purpose that these organisations serve, namely interests of employers, self-employed individuals and professional groups (group 94.1), interests of employees (group 94.2) or promotion of religious, political, cultural, educational or recreational ideas and activities (group 94.9)."
"T.94.1","Activities of business, employers and professional membership organisations","### NACE Code: 94.1

#### Includes:
This group includes the activities of promoting the interests of the members of business and employer organisations.

#### Includes Also:
In the case of professional membership organisations, it also includes the activities of promoting the professional interests of members of the profession."
"T.94.1.1","Activities of business and employers membership organisations","### NACE Code: 94.11

#### Includes:
This class includes:
- activities of organisations whose members' interests centre on the development and prosperity of enterprises in a particular line of business or trade, including farming, or on the economic growth and climate of a particular geographical area or political subdivision without regard for the line of business
- activities of federations of such associations
- activities of chambers of commerce, guilds and similar organisations
- dissemination of information, representation before government agencies, public relations and labour negotiations of business and employer organisations

#### Excludes:
This class excludes:
- activities of professional membership organisations, see 94.12
- activities of trade unions, see 94.20
- activities of other membership organisations n.e.c., see 94.99
- activities of international organisations of an administrative nature, see 99.00"
"T.94.1.2","Activities of professional membership organisations","### NACE Code: 94.12

#### Includes:
This class includes:
- activities of organisations whose members' interests centre chiefly on a particular scholarly discipline or professional practice or technical field, e.g. medical associations, legal associations, accounting associations, engineering associations, architects associations
- activities of associations of specialists engaged in scientific, academic or cultural activities, e.g. associations of writers, painters, performers of various kinds, journalists
- dissemination of information, the establishment and supervision of standards of practice, representation before government agencies and public relations of professional organisations

#### Includes Also:
This class also includes:
- activities of learned societies

#### Excludes:
This class excludes:
- education provided by these organisations, see division 85
- activities of business and employers’ membership organisations, see 94.11
- activities of trade unions, see 94.20
- activities of other membership organisations n.e.c., see 94.99"
"T.94.2","Activities of trade unions","### NACE Code: 94.2"
"T.94.2.0","Activities of trade unions","### NACE Code: 94.20

#### Includes:
This class includes:
- promoting of the interests of organised labour and union employees

#### Includes Also:
This class also includes:
- activities of associations whose members are employees interested chiefly in the representation of their views concerning the salary and work situation, and in concerted action through organisation

#### Excludes:
This class excludes:
- education provided by such organisations, see division 85
- activities of professional membership organisations, see 94.12"
"T.94.9","Activities of other membership organisations","### NACE Code: 94.9

#### Includes:
This group includes the activities of units (except business and employers organisations, professional organisations, trade unions) that promote the interests of their members."
"T.94.9.1","Activities of religious organisations","### NACE Code: 94.91

#### Includes:
This class includes:
- activities of religious organisations or individuals providing services directly to worshippers in churches, mosques, temples, synagogues or other places
- activities of organisations furnishing monastery and convent services
- religious retreat activities

#### Includes Also:
This class also includes:
- religious funeral service activities

#### Excludes:
This class excludes:
- education provided by such organisations, see division 85
- health activities by such organisations, see division 86
- social work activities by such organisations, see divisions 87, 88"
"T.94.9.2","Activities of political organisations","### NACE Code: 94.92

#### Includes:
This class includes:
- activities of political organisations and auxiliary organisations, e.g. young people's auxiliaries associated with a political party. These organisations chiefly engage in influencing decision-taking in public governing bodies by placing members of the party or those sympathetic to the party in political office and involve the dissemination of information, public relations, fund-raising etc."
